Episode,Max Cell
0,64
1,64
2,64
3,32
4,32
5,32
6,256
7,64
8,32
9,64
10,32
11,128
12,64
13,128
14,32
15,32
16,32
17,64
18,128
19,256
20,64
21,128
22,64
23,32
24,128
25,64
26,128
27,128
28,128
29,128
30,256
31,64
32,256
33,128
34,128
35,64
36,256
37,128
38,16
39,16
40,128
41,64
42,128
43,64
44,64
45,128
46,128
47,128
48,128
49,64
50,128
51,64
52,128
53,32
54,64
55,128
56,32
57,64
58,128
59,128
60,64
61,64
62,64
63,32
64,32
65,128
66,64
67,64
68,256
69,128
70,64
71,64
72,128
73,64
74,64
75,128
76,64
77,128
78,64
79,64
80,16
81,64
82,128
83,128
84,64
85,32
86,128
87,16
88,32
89,128
90,128
91,128
92,128
93,128
94,64
95,256
96,64
97,64
98,128
99,64
100,64
101,64
102,256
103,128
104,128
105,128
106,64
107,64
108,64
109,32
110,256
111,256
112,16
113,128
114,128
115,64
116,256
117,128
118,128
119,64
120,64
121,64
122,64
123,64
124,128
125,32
126,64
127,32
128,128
129,256
130,128
131,128
132,64
133,32
134,16
135,32
136,64
137,64
138,256
139,64
140,128
141,64
142,128
143,128
144,128
145,128
146,128
147,64
148,64
149,32
150,128
151,64
152,128
153,64
154,32
155,128
156,128
157,64
158,256
159,256
160,128
161,64
162,32
163,256
164,16
165,64
166,64
167,128
168,128
169,128
170,64
171,128
172,64
173,256
174,128
175,32
176,256
177,64
178,256
179,128
180,128
181,128
182,128
183,512
184,512
185,128
186,128
187,128
188,64
189,256
190,32
191,64
192,64
193,128
194,32
195,64
196,128
197,256
198,256
199,128
200,128
201,64
202,512
203,64
204,128
205,512
206,128
207,64
208,128
209,128
210,128
211,256
212,256
213,32
214,128
215,32
216,64
217,256
218,128
219,256
220,256
221,128
222,32
223,128
224,16
225,128
226,64
227,64
228,256
229,128
230,128
231,128
232,64
233,16
234,256
235,16
236,128
237,64
238,64
239,32
240,16
241,64
242,64
243,128
244,64
245,64
246,128
247,128
248,256
249,64
250,64
251,256
252,128
253,1024
254,64
255,256
256,64
257,256
258,64
259,256
260,256
261,128
262,128
263,128
264,256
265,128
266,64
267,64
268,128
269,32
270,32
271,32
272,512
273,64
274,64
275,64
276,128
277,128
278,64
279,64
280,64
281,128
282,128
283,512
284,128
285,64
286,128
287,32
288,64
289,128
290,128
291,32
292,128
293,128
294,128
295,64
296,256
297,128
298,64
299,32
300,256
301,64
302,128
303,128
304,128
305,128
306,32
307,128
308,128
309,32
310,256
311,64
312,64
313,64
314,128
315,64
316,256
317,64
318,64
319,128
320,64
321,16
322,256
323,256
324,128
325,128
326,128
327,128
328,512
329,64
330,128
331,256
332,128
333,32
334,128
335,256
336,64
337,64
338,64
339,32
340,64
341,64
342,64
343,128
344,64
345,64
346,64
347,128
348,128
349,64
350,256
351,128
352,128
353,128
354,128
355,128
356,256
357,64
358,128
359,64
360,128
361,256
362,64
363,64
364,64
365,128
366,64
367,128
368,32
369,64
370,128
371,128
372,128
373,128
374,128
375,64
376,256
377,128
378,128
379,64
380,128
381,128
382,128
383,256
384,128
385,64
386,64
387,128
388,64
389,64
390,128
391,128
392,128
393,64
394,64
395,64
396,32
397,64
398,256
399,64
400,128
401,64
402,32
403,256
404,256
405,64
406,32
407,512
408,128
409,64
410,64
411,256
412,32
413,128
414,256
415,256
416,64
417,256
418,256
419,128
420,64
421,128
422,64
423,256
424,256
425,256
426,128
427,16
428,128
429,256
430,128
431,64
432,64
433,32
434,16
435,256
436,64
437,64
438,64
439,64
440,128
441,64
442,128
443,128
444,128
445,64
446,32
447,32
448,256
449,256
450,64
451,512
452,128
453,128
454,512
455,128
456,128
457,128
458,128
459,64
460,64
461,64
462,128
463,128
464,256
465,256
466,128
467,128
468,256
469,64
470,128
471,128
472,128
473,256
474,64
475,128
476,128
477,128
478,128
479,64
480,32
481,256
482,64
483,64
484,64
485,64
486,128
487,32
488,64
489,64
490,64
491,128
492,128
493,256
494,128
495,128
496,32
497,32
498,128
499,64
500,128
501,32
502,32
503,128
504,64
505,32
506,32
507,64
508,128
509,128
510,256
511,16
512,128
513,64
514,128
515,32
516,128
517,16
518,128
519,256
520,128
521,32
522,256
523,64
524,32
525,64
526,32
527,64
528,256
529,128
530,128
531,64
532,128
533,128
534,32
535,128
536,64
537,128
538,32
539,64
540,128
541,16
542,64
543,128
544,32
545,256
546,32
547,128
548,256
549,128
550,64
551,128
552,64
553,32
554,128
555,128
556,64
557,128
558,128
559,256
560,256
561,64
562,128
563,32
564,64
565,64
566,128
567,256
568,128
569,128
570,256
571,128
572,128
573,128
574,128
575,128
576,128
577,128
578,32
579,256
580,256
581,64
582,64
583,32
584,128
585,128
586,128
587,128
588,64
589,64
590,128
591,16
592,64
593,128
594,256
595,256
596,128
597,128
598,128
599,64
600,64
601,256
602,128
603,64
604,32
605,64
606,64
607,256
608,64
609,128
610,64
611,256
612,64
613,16
614,256
615,128
616,128
617,64
618,128
619,64
620,256
621,256
622,128
623,64
624,64
625,128
626,64
627,128
628,64
629,128
630,128
631,128
632,128
633,32
634,256
635,128
636,128
637,64
638,128
639,128
640,64
641,64
642,128
643,32
644,256
645,32
646,128
647,128
648,128
649,64
650,64
651,64
652,256
653,32
654,256
655,256
656,128
657,64
658,64
659,64
660,32
661,256
662,256
663,64
664,128
665,64
666,64
667,128
668,128
669,64
670,64
671,64
672,256
673,64
674,64
675,64
676,64
677,128
678,256
679,128
680,128
681,64
682,128
683,64
684,128
685,64
686,64
687,128
688,8
689,64
690,64
691,64
692,64
693,64
694,64
695,64
696,64
697,64
698,128
699,128
700,128
701,256
702,128
703,128
704,64
705,256
706,64
707,128
708,128
709,256
710,128
711,128
712,64
713,128
714,256
715,32
716,128
717,32
718,64
719,64
720,256
721,128
722,128
723,256
724,128
725,64
726,64
727,128
728,32
729,256
730,64
731,64
732,256
733,64
734,64
735,256
736,128
737,128
738,64
739,64
740,64
741,128
742,128
743,128
744,256
745,128
746,16
747,32
748,64
749,32
750,64
751,256
752,64
753,128
754,128
755,128
756,128
757,256
758,64
759,128
760,32
761,32
762,32
763,128
764,128
765,128
766,64
767,64
768,128
769,256
770,32
771,64
772,128
773,32
774,256
775,64
776,128
777,128
778,256
779,256
780,256
781,32
782,32
783,64
784,128
785,32
786,64
787,128
788,128
789,128
790,128
791,64
792,64
793,128
794,128
795,128
796,256
797,256
798,256
799,128
800,128
801,128
802,64
803,128
804,128
805,128
806,32
807,128
808,128
809,64
810,64
811,64
812,64
813,128
814,16
815,256
816,256
817,64
818,64
819,128
820,256
821,128
822,64
823,64
824,256
825,64
826,16
827,256
828,64
829,256
830,128
831,64
832,32
833,128
834,128
835,64
836,32
837,64
838,128
839,128
840,32
841,64
842,512
843,128
844,128
845,128
846,32
847,64
848,128
849,32
850,128
851,256
852,64
853,256
854,128
855,128
856,128
857,128
858,64
859,256
860,32
861,32
862,128
863,128
864,64
865,64
866,128
867,64
868,128
869,256
870,128
871,32
872,128
873,32
874,256
875,128
876,256
877,64
878,128
879,64
880,128
881,128
882,64
883,64
884,32
885,128
886,32
887,32
888,256
889,128
890,32
891,128
892,256
893,32
894,64
895,64
896,128
897,64
898,32
899,64
900,64
901,128
902,128
903,64
904,128
905,128
906,64
907,128
908,128
909,128
910,32
911,128
912,64
913,256
914,64
915,128
916,64
917,256
918,32
919,32
920,64
921,256
922,128
923,64
924,64
925,64
926,128
927,256
928,128
929,128
930,256
931,64
932,256
933,128
934,64
935,128
936,128
937,64
938,128
939,128
940,128
941,128
942,32
943,256
944,128
945,128
946,64
947,128
948,128
949,512
950,256
951,512
952,128
953,256
954,256
955,128
956,128
957,128
958,64
959,64
960,128
961,32
962,64
963,256
964,64
965,128
966,64
967,128
968,64
969,16
970,64
971,128
972,128
973,128
974,64
975,128
976,32
977,128
978,16
979,128
980,64
981,256
982,128
983,128
984,128
985,64
986,128
987,256
988,128
989,64
990,64
991,128
992,128
993,64
994,64
995,32
996,256
997,64
998,64
999,32
1000,64
1001,128
1002,128
1003,128
1004,128
1005,64
1006,64
1007,128
1008,64
1009,256
1010,64
1011,64
1012,64
1013,128
1014,64
1015,128
1016,256
1017,128
1018,128
1019,32
1020,256
1021,128
1022,32
1023,64
1024,64
1025,512
1026,32
1027,64
1028,128
1029,64
1030,64
1031,64
1032,128
1033,128
1034,64
1035,256
1036,128
1037,32
1038,128
1039,64
1040,128
1041,64
1042,64
1043,128
1044,128
1045,128
1046,64
1047,256
1048,128
1049,256
1050,64
1051,128
1052,64
1053,64
1054,64
1055,128
1056,64
1057,16
1058,32
1059,64
1060,16
1061,128
1062,64
1063,32
1064,128
1065,64
1066,32
1067,128
1068,128
1069,128
1070,256
1071,128
1072,64
1073,256
1074,64
1075,32
1076,16
1077,64
1078,32
1079,128
1080,64
1081,32
1082,32
1083,64
1084,256
1085,64
1086,64
1087,64
1088,128
1089,64
1090,32
1091,64
1092,32
1093,128
1094,64
1095,64
1096,64
1097,256
1098,128
1099,64
1100,32
1101,64
1102,256
1103,64
1104,64
1105,32
1106,64
1107,32
1108,64
1109,64
1110,128
1111,64
1112,64
1113,128
1114,32
1115,128
1116,64
1117,32
1118,256
1119,128
1120,256
1121,32
1122,64
1123,64
1124,64
1125,64
1126,128
1127,16
1128,32
1129,64
1130,128
1131,256
1132,64
1133,32
1134,64
1135,128
1136,64
1137,256
1138,64
1139,128
1140,256
1141,16
1142,64
1143,64
1144,64
1145,128
1146,128
1147,64
1148,128
1149,256
1150,32
1151,64
1152,32
1153,128
1154,32
1155,128
1156,64
1157,256
1158,256
1159,64
1160,128
1161,128
1162,64
1163,64
1164,32
1165,128
1166,16
1167,128
1168,32
1169,128
1170,512
1171,256
1172,16
1173,64
1174,128
1175,128
1176,128
1177,128
1178,32
1179,64
1180,64
1181,32
1182,128
1183,32
1184,256
1185,128
1186,128
1187,128
1188,64
1189,64
1190,16
1191,256
1192,32
1193,32
1194,32
1195,32
1196,256
1197,128
1198,64
1199,64
1200,128
1201,128
1202,64
1203,64
1204,64
1205,16
1206,64
1207,64
1208,128
1209,128
1210,64
1211,128
1212,64
1213,64
1214,64
1215,32
1216,64
1217,64
1218,128
1219,128
1220,256
1221,128
1222,64
1223,64
1224,256
1225,128
1226,128
1227,16
1228,128
1229,64
1230,256
1231,16
1232,8
1233,512
1234,64
1235,128
1236,32
1237,256
1238,128
1239,64
1240,256
1241,64
1242,64
1243,64
1244,256
1245,128
1246,256
1247,128
1248,64
1249,128
1250,64
1251,128
1252,256
1253,32
1254,16
1255,256
1256,256
1257,256
1258,256
1259,256
1260,32
1261,256
1262,32
1263,64
1264,128
1265,64
1266,128
1267,128
1268,16
1269,64
1270,32
1271,32
1272,128
1273,32
1274,32
1275,64
1276,64
1277,128
1278,64
1279,256
1280,64
1281,128
1282,128
1283,128
1284,64
1285,64
1286,32
1287,32
1288,64
1289,256
1290,256
1291,256
1292,64
1293,32
1294,128
1295,128
1296,32
1297,64
1298,32
1299,128
1300,64
1301,128
1302,32
1303,32
1304,64
1305,128
1306,128
1307,256
1308,64
1309,16
1310,32
1311,64
1312,32
1313,128
1314,32
1315,128
1316,32
1317,16
1318,32
1319,64
1320,256
1321,32
1322,32
1323,128
1324,64
1325,32
1326,128
1327,64
1328,32
1329,128
1330,16
1331,32
1332,16
1333,128
1334,64
1335,64
1336,32
1337,256
1338,128
1339,64
1340,256
1341,256
1342,64
1343,256
1344,128
1345,128
1346,32
1347,128
1348,128
1349,128
1350,64
1351,16
1352,64
1353,128
1354,128
1355,128
1356,128
1357,256
1358,256
1359,32
1360,128
1361,128
1362,128
1363,128
1364,64
1365,256
1366,32
1367,128
1368,64
1369,128
1370,64
1371,128
1372,64
1373,128
1374,256
1375,256
1376,16
1377,256
1378,16
1379,64
1380,64
1381,128
1382,128
1383,128
1384,256
1385,256
1386,32
1387,64
1388,64
1389,32
1390,128
1391,512
1392,32
1393,256
1394,32
1395,64
1396,128
1397,128
1398,32
1399,128
1400,256
1401,128
1402,64
1403,64
1404,256
1405,64
1406,128
1407,256
1408,64
1409,64
1410,128
1411,64
1412,64
1413,512
1414,64
1415,64
1416,64
1417,64
1418,128
1419,128
1420,128
1421,64
1422,32
1423,32
1424,128
1425,128
1426,64
1427,64
1428,128
1429,32
1430,32
1431,128
1432,64
1433,128
1434,128
1435,256
1436,128
1437,128
1438,64
1439,128
1440,128
1441,64
1442,128
1443,128
1444,64
1445,64
1446,64
1447,128
1448,64
1449,256
1450,64
1451,32
1452,256
1453,256
1454,64
1455,128
1456,64
1457,64
1458,128
1459,64
1460,64
1461,128
1462,64
1463,16
1464,128
1465,256
1466,256
1467,32
1468,32
1469,16
1470,64
1471,128
1472,64
1473,256
1474,64
1475,128
1476,32
1477,32
1478,128
1479,64
1480,32
1481,64
1482,128
1483,64
1484,256
1485,64
1486,128
1487,128
1488,128
1489,128
1490,256
1491,512
1492,64
1493,128
1494,256
1495,64
1496,32
1497,64
1498,128
1499,64
1500,64
1501,64
1502,64
1503,256
1504,64
1505,128
1506,64
1507,64
1508,64
1509,16
1510,64
1511,32
1512,256
1513,128
1514,256
1515,128
1516,128
1517,32
1518,128
1519,64
1520,32
1521,64
1522,128
1523,256
1524,64
1525,128
1526,64
1527,128
1528,64
1529,128
1530,128
1531,64
1532,64
1533,64
1534,64
1535,64
1536,32
1537,128
1538,32
1539,32
1540,64
1541,256
1542,64
1543,128
1544,128
1545,32
1546,64
1547,32
1548,64
1549,32
1550,64
1551,16
1552,128
1553,64
1554,256
1555,64
1556,64
1557,256
1558,128
1559,64
1560,256
1561,32
1562,128
1563,256
1564,128
1565,256
1566,64
1567,256
1568,32
1569,32
1570,64
1571,64
1572,64
1573,128
1574,32
1575,64
1576,128
1577,128
1578,32
1579,128
1580,64
1581,128
1582,128
1583,64
1584,64
1585,256
1586,32
1587,256
1588,256
1589,256
1590,8
1591,64
1592,64
1593,128
1594,128
1595,32
1596,128
1597,128
1598,256
1599,64
1600,32
1601,128
1602,128
1603,256
1604,128
1605,64
1606,64
1607,128
1608,128
1609,64
1610,128
1611,128
1612,128
1613,32
1614,64
1615,64
1616,32
1617,64
1618,64
1619,128
1620,128
1621,16
1622,128
1623,128
1624,64
1625,64
1626,128
1627,16
1628,128
1629,128
1630,128
1631,128
1632,256
1633,64
1634,128
1635,128
1636,64
1637,128
1638,64
1639,128
1640,32
1641,32
1642,16
1643,256
1644,64
1645,16
1646,128
1647,64
1648,64
1649,16
1650,128
1651,64
1652,64
1653,128
1654,64
1655,128
1656,64
1657,64
1658,256
1659,128
1660,128
1661,64
1662,64
1663,64
1664,128
1665,128
1666,64
1667,256
1668,64
1669,128
1670,128
1671,64
1672,64
1673,64
1674,256
1675,256
1676,128
1677,32
1678,32
1679,128
1680,32
1681,32
1682,64
1683,64
1684,256
1685,32
1686,64
1687,64
1688,64
1689,64
1690,64
1691,64
1692,128
1693,16
1694,128
1695,32
1696,128
1697,64
1698,32
1699,64
1700,16
1701,256
1702,64
1703,256
1704,128
1705,64
1706,64
1707,64
1708,128
1709,128
1710,64
1711,32
1712,128
1713,64
1714,16
1715,32
1716,32
1717,32
1718,256
1719,64
1720,64
1721,32
1722,256
1723,128
1724,32
1725,64
1726,64
1727,128
1728,64
1729,128
1730,32
1731,32
1732,32
1733,128
1734,64
1735,128
1736,64
1737,32
1738,128
1739,128
1740,64
1741,64
1742,128
1743,128
1744,128
1745,16
1746,128
1747,256
1748,64
1749,128
1750,64
1751,128
1752,64
1753,256
1754,128
1755,64
1756,128
1757,32
1758,64
1759,256
1760,64
1761,128
1762,32
1763,128
1764,64
1765,64
1766,64
1767,256
1768,64
1769,32
1770,128
1771,64
1772,16
1773,128
1774,16
1775,128
1776,256
1777,32
1778,256
1779,64
1780,128
1781,64
1782,256
1783,128
1784,128
1785,64
1786,32
1787,32
1788,32
1789,64
1790,128
1791,32
1792,128
1793,64
1794,256
1795,128
1796,256
1797,32
1798,32
1799,64
1800,128
1801,256
1802,128
1803,128
1804,32
1805,256
1806,8
1807,128
1808,32
1809,32
1810,128
1811,32
1812,32
1813,64
1814,64
1815,32
1816,64
1817,128
1818,64
1819,64
1820,128
1821,32
1822,16
1823,64
1824,64
1825,512
1826,64
1827,128
1828,128
1829,128
1830,64
1831,64
1832,64
1833,32
1834,64
1835,64
1836,64
1837,32
1838,256
1839,128
1840,128
1841,32
1842,256
1843,32
1844,64
1845,64
1846,128
1847,32
1848,64
1849,128
1850,128
1851,64
1852,64
1853,256
1854,64
1855,64
1856,64
1857,32
1858,128
1859,32
1860,128
1861,64
1862,128
1863,64
1864,256
1865,128
1866,32
1867,128
1868,64
1869,64
1870,256
1871,128
1872,128
1873,32
1874,128
1875,128
1876,64
1877,128
1878,128
1879,128
1880,64
1881,64
1882,16
1883,64
1884,256
1885,256
1886,32
1887,64
1888,128
1889,128
1890,128
1891,64
1892,32
1893,256
1894,128
1895,64
1896,64
1897,256
1898,128
1899,128
1900,16
1901,64
1902,128
1903,128
1904,128
1905,128
1906,64
1907,32
1908,128
1909,32
1910,128
1911,128
1912,64
1913,64
1914,64
1915,128
1916,128
1917,64
1918,128
1919,128
1920,256
1921,32
1922,256
1923,128
1924,128
1925,64
1926,32
1927,32
1928,256
1929,128
1930,32
1931,128
1932,64
1933,256
1934,128
1935,256
1936,32
1937,64
1938,128
1939,256
1940,64
1941,128
1942,128
1943,128
1944,128
1945,64
1946,128
1947,128
1948,64
1949,128
1950,64
1951,32
1952,16
1953,128
1954,128
1955,64
1956,128
1957,16
1958,128
1959,128
1960,128
1961,64
1962,64
1963,64
1964,32
1965,64
1966,128
1967,128
1968,256
1969,16
1970,32
1971,128
1972,128
1973,128
1974,64
1975,256
1976,64
1977,32
1978,64
1979,128
1980,128
1981,64
1982,128
1983,128
1984,64
1985,128
1986,128
1987,64
1988,128
1989,64
1990,128
1991,64
1992,128
1993,128
1994,128
1995,128
1996,64
1997,64
1998,32
1999,64
2000,64
2001,512
2002,64
2003,64
2004,128
2005,64
2006,64
2007,32
2008,64
2009,32
2010,64
2011,128
2012,32
2013,128
2014,64
2015,256
2016,32
2017,32
2018,32
2019,64
2020,64
2021,128
2022,64
2023,64
2024,128
2025,256
2026,128
2027,32
2028,128
2029,64
2030,128
2031,128
2032,256
2033,32
2034,256
2035,256
2036,128
2037,64
2038,128
2039,64
2040,128
2041,64
2042,128
2043,64
2044,512
2045,128
2046,64
2047,256
2048,256
2049,128
2050,64
2051,32
2052,128
2053,128
2054,32
2055,32
2056,128
2057,256
2058,256
2059,128
2060,64
2061,64
2062,128
2063,128
2064,64
2065,64
2066,128
2067,128
2068,128
2069,128
2070,64
2071,64
2072,512
2073,128
2074,256
2075,64
2076,32
2077,512
2078,512
2079,256
2080,256
2081,16
2082,32
2083,64
2084,64
2085,128
2086,32
2087,64
2088,128
2089,32
2090,64
2091,128
2092,64
2093,64
2094,16
2095,128
2096,128
2097,128
2098,128
2099,128
2100,128
2101,128
2102,64
2103,16
2104,64
2105,128
2106,32
2107,128
2108,128
2109,32
2110,128
2111,64
2112,64
2113,128
2114,128
2115,64
2116,128
2117,32
2118,128
2119,128
2120,256
2121,32
2122,64
2123,128
2124,32
2125,128
2126,128
2127,256
2128,64
2129,32
2130,32
2131,64
2132,32
2133,64
2134,128
2135,128
2136,64
2137,128
2138,32
2139,128
2140,128
2141,128
2142,64
2143,32
2144,128
2145,64
2146,64
2147,64
2148,256
2149,16
2150,64
2151,32
2152,128
2153,32
2154,128
2155,64
2156,64
2157,64
2158,32
2159,64
2160,128
2161,256
2162,256
2163,128
2164,128
2165,64
2166,64
2167,256
2168,64
2169,128
2170,64
2171,128
2172,128
2173,128
2174,32
2175,64
2176,256
2177,256
2178,256
2179,128
2180,64
2181,32
2182,128
2183,64
2184,256
2185,128
2186,128
2187,64
2188,128
2189,64
2190,128
2191,128
2192,64
2193,32
2194,64
2195,64
2196,128
2197,128
2198,128
2199,128
2200,32
2201,32
2202,32
2203,32
2204,128
2205,64
2206,128
2207,128
2208,64
2209,32
2210,128
2211,128
2212,128
2213,128
2214,64
2215,64
2216,128
2217,128
2218,128
2219,64
2220,128
2221,128
2222,64
2223,128
2224,64
2225,16
2226,256
2227,32
2228,512
2229,64
2230,16
2231,128
2232,128
2233,32
2234,64
2235,32
2236,32
2237,32
2238,256
2239,128
2240,256
2241,32
2242,16
2243,64
2244,32
2245,256
2246,32
2247,64
2248,128
2249,128
2250,128
2251,64
2252,128
2253,64
2254,128
2255,64
2256,64
2257,128
2258,128
2259,128
2260,256
2261,64
2262,128
2263,64
2264,16
2265,64
2266,64
2267,64
2268,32
2269,32
2270,64
2271,64
2272,64
2273,512
2274,64
2275,32
2276,256
2277,128
2278,256
2279,256
2280,128
2281,32
2282,128
2283,256
2284,32
2285,128
2286,64
2287,256
2288,64
2289,128
2290,128
2291,128
2292,64
2293,64
2294,128
2295,128
2296,128
2297,64
2298,64
2299,128
2300,64
2301,128
2302,64
2303,128
2304,128
2305,64
2306,64
2307,128
2308,128
2309,64
2310,128
2311,128
2312,32
2313,128
2314,128
2315,64
2316,32
2317,128
2318,64
2319,128
2320,128
2321,64
2322,64
2323,32
2324,128
2325,64
2326,128
2327,256
2328,64
2329,64
2330,64
2331,64
2332,256
2333,64
2334,32
2335,32
2336,128
2337,32
2338,128
2339,128
2340,64
2341,64
2342,128
2343,256
2344,128
2345,64
2346,128
2347,256
2348,128
2349,128
2350,32
2351,128
2352,32
2353,64
2354,128
2355,32
2356,32
2357,32
2358,64
2359,128
2360,128
2361,128
2362,128
2363,128
2364,128
2365,64
2366,128
2367,128
2368,128
2369,64
2370,256
2371,256
2372,256
2373,128
2374,128
2375,128
2376,256
2377,64
2378,128
2379,64
2380,64
2381,128
2382,64
2383,32
2384,64
2385,32
2386,128
2387,32
2388,256
2389,128
2390,32
2391,64
2392,128
2393,64
2394,256
2395,64
2396,128
2397,128
2398,128
2399,64
2400,128
2401,128
2402,256
2403,32
2404,128
2405,256
2406,64
2407,32
2408,128
2409,64
2410,128
2411,128
2412,32
2413,64
2414,32
2415,64
2416,32
2417,128
2418,128
2419,128
2420,32
2421,128
2422,64
2423,32
2424,128
2425,64
2426,64
2427,64
2428,128
2429,128
2430,32
2431,32
2432,128
2433,64
2434,128
2435,64
2436,64
2437,64
2438,64
2439,64
2440,32
2441,128
2442,256
2443,128
2444,32
2445,64
2446,256
2447,64
2448,128
2449,32
2450,64
2451,128
2452,64
2453,64
2454,256
2455,128
2456,64
2457,64
2458,128
2459,128
2460,512
2461,128
2462,64
2463,64
2464,256
2465,32
2466,128
2467,128
2468,256
2469,512
2470,128
2471,32
2472,64
2473,256
2474,128
2475,32
2476,256
2477,64
2478,64
2479,128
2480,128
2481,256
2482,128
2483,64
2484,64
2485,128
2486,128
2487,64
2488,64
2489,128
2490,32
2491,64
2492,128
2493,64
2494,128
2495,256
2496,64
2497,64
2498,128
2499,64
2500,64
2501,32
2502,64
2503,64
2504,64
2505,256
2506,128
2507,64
2508,256
2509,256
2510,64
2511,128
2512,32
2513,64
2514,64
2515,64
2516,64
2517,64
2518,64
2519,128
2520,64
2521,128
2522,128
2523,512
2524,256
2525,32
2526,64
2527,128
2528,128
2529,128
2530,128
2531,32
2532,128
2533,64
2534,256
2535,64
2536,64
2537,32
2538,64
2539,32
2540,64
2541,64
2542,256
2543,32
2544,128
2545,32
2546,16
2547,256
2548,32
2549,32
2550,256
2551,64
2552,128
2553,128
2554,128
2555,512
2556,64
2557,64
2558,128
2559,64
2560,64
2561,64
2562,64
2563,128
2564,128
2565,256
2566,128
2567,32
2568,256
2569,128
2570,128
2571,128
2572,32
2573,128
2574,64
2575,128
